Date,Now,Open,High,Low,Volueme,Rate
2012-08-01,21.500,21.900,22.100,21.450,559,-0.92
2012-07-31,21.700,21.350,21.900,21.200,719,1.88
2012-07-30,21.300,21.500,21.800,21.250,490,0.71
2012-07-27,21.150,20.850,21.250,20.700,741,3.68
2012-07-26,20.400,20.700,20.800,20.250,594,0.00
2012-07-25,20.400,20.350,20.850,20.100,623,-1.92
2012-07-24,20.800,20.550,21.150,20.550,711,2.21
2012-07-23,20.350,20.800,20.850,20.200,689,-4.24
2012-07-20,21.250,20.800,21.550,20.750,784,4.17
2012-07-19,20.400,20.700,20.800,20.300,737,0.74
2012-07-18,20.250,21.250,21.500,20.150,1290,-4.93
2012-07-17,21.300,21.550,21.700,21.250,908,-2.29
2012-07-16,21.800,22.450,22.600,21.750,631,-2.68
2012-07-13,22.400,22.250,22.450,21.450,659,0.67
2012-07-12,22.250,23.000,23.150,22.250,540,-3.05
2012-07-11,22.950,23.450,23.700,22.900,512,-3.16
2012-07-10,23.700,23.850,23.900,23.500,263,0.00
2012-07-09,23.700,23.700,23.950,23.550,305,-1.25
2012-07-06,24.000,24.000,24.450,23.850,374,0.84
2012-07-05,23.800,23.950,24.200,23.750,264,-1.04
2012-07-04,24.050,24.400,24.650,24.000,318,-1.03
2012-07-03,24.300,23.800,24.300,23.800,304,2.53
2012-07-02,23.700,24.300,24.350,23.700,386,-0.63
2012-06-29,23.850,23.050,23.900,22.850,466,2.36
2012-06-28,23.300,22.800,23.400,22.800,346,2.19
2012-06-27,22.800,23.200,23.250,22.600,474,-1.30
2012-06-26,23.100,22.950,23.400,22.900,406,0.22
2012-06-25,23.050,24.100,24.350,22.700,939,-4.36
2012-06-22,24.100,24.050,24.350,23.950,449,-1.83
2012-06-21,24.550,24.800,24.950,24.300,374,-1.01
2012-06-20,24.800,24.350,25.100,24.200,915,3.98
2012-06-19,23.850,23.650,24.000,23.450,378,1.06
2012-06-18,23.600,24.100,24.200,23.550,502,0.85
2012-06-15,23.400,23.550,23.650,23.150,627,-2.09
2012-06-14,23.900,23.350,23.950,23.350,497,1.06
2012-06-13,23.650,23.850,23.950,23.200,465,0.42
2012-06-12,23.550,22.550,23.850,22.350,791,2.17
2012-06-11,23.050,22.400,23.150,22.350,680,5.98
2012-06-08,21.750,22.450,22.500,21.700,543,-3.55
2012-06-07,22.550,22.500,22.900,22.450,709,4.16
2012-06-05,21.650,21.800,21.900,21.500,529,0.46
2012-06-04,21.550,21.700,22.150,21.350,942,-5.27
2012-06-01,22.750,23.050,23.250,22.750,348,-1.52
2012-05-31,23.100,23.000,23.200,22.600,488,-1.49
2012-05-30,23.450,23.550,23.750,23.150,509,0.00
2012-05-29,23.450,22.250,23.500,22.200,861,6.59
2012-05-25,22.000,22.650,22.800,21.800,772,-1.79
2012-05-24,22.400,22.450,22.950,22.000,637,0.00
2012-05-23,22.400,23.400,23.400,22.300,917,-4.88
2012-05-22,23.550,24.050,24.100,23.400,744,0.64
2012-05-21,23.400,24.200,24.300,23.200,617,-0.85
2012-05-18,23.600,23.850,24.450,23.450,694,-3.67
2012-05-17,24.500,23.300,24.650,23.050,1201,6.29
2012-05-16,23.050,24.900,24.950,22.900,1614,-8.89
2012-05-15,25.300,25.800,25.950,24.750,709,-3.07
2012-05-14,26.100,25.500,26.200,25.450,486,2.76
2012-05-11,25.400,26.450,26.550,25.300,675,-4.51
2012-05-10,26.600,26.100,26.850,26.100,475,1.53
2012-05-09,26.200,26.450,26.850,26.050,682,-1.69
2012-05-08,26.650,27.450,27.500,26.500,628,-2.20
2012-05-07,27.250,27.750,27.950,27.150,545,-3.20
2012-05-04,28.150,27.050,28.900,26.800,1087,3.30
2012-05-03,27.250,27.300,27.850,27.150,401,-0.37
2012-05-02,27.350,28.300,28.350,27.100,715,-2.50
2012-04-30,28.050,28.050,28.450,27.800,374,0.00
2012-04-27,28.050,27.400,28.250,27.350,452,3.13
2012-04-26,27.200,27.500,27.700,27.000,483,0.55
2012-04-25,27.050,27.600,27.700,27.000,481,-0.73
2012-04-24,27.250,27.500,27.850,27.050,472,-1.98
2012-04-23,27.800,27.650,28.450,27.600,452,0.54
2012-04-20,27.650,28.200,28.350,27.600,559,-3.99
2012-04-19,28.800,27.900,29.000,27.500,597,2.67
2012-04-18,28.050,28.850,28.950,28.050,545,-0.88
2012-04-17,28.300,29.200,29.250,28.250,464,-3.25
2012-04-16,29.250,28.700,29.450,28.550,414,0.86
2012-04-13,29.000,27.750,29.050,27.650,696,6.62
2012-04-12,27.200,27.800,27.850,26.850,553,-1.98
2012-04-10,27.750,28.050,28.350,27.350,509,-1.07
2012-04-09,28.050,28.800,29.350,27.900,554,-4.10
2012-04-06,29.250,29.700,29.900,29.250,317,-2.01
2012-04-05,29.850,28.750,30.050,28.300,887,1.53
2012-04-04,29.400,30.250,30.350,29.350,439,-2.97
2012-04-03,30.300,29.550,30.400,29.350,668,3.24
2012-04-02,29.350,29.150,29.550,29.100,471,0.34
2012-03-30,29.250,30.400,30.450,29.100,973,-4.10
2012-03-29,30.500,30.350,30.900,30.350,428,-0.16
2012-03-28,30.550,30.200,30.950,30.150,490,0.33
2012-03-27,30.450,30.450,30.700,30.050,570,0.50
2012-03-26,30.300,30.250,30.650,30.050,652,0.50
2012-03-23,30.150,29.100,30.250,29.050,625,2.73
2012-03-22,29.350,29.050,29.600,29.050,397,1.56
2012-03-21,28.900,28.950,29.300,28.850,254,-0.86
2012-03-20,29.150,29.350,29.600,29.050,385,-0.51
2012-03-19,29.300,28.700,29.300,28.700,486,1.74
2012-03-16,28.800,29.350,29.450,28.750,365,-1.54
2012-03-15,29.250,29.500,29.600,28.950,483,-1.18
2012-03-14,29.600,29.900,30.200,29.600,489,1.02
2012-03-13,29.300,29.750,29.900,29.200,499,-1.01
2012-03-12,29.600,30.000,30.050,29.400,256,-0.67
2012-03-09,29.800,30.000,30.150,29.700,355,0.17
2012-03-08,29.750,29.400,29.950,29.200,474,2.23
2012-03-07,29.100,28.800,29.200,28.700,533,-1.02
2012-03-06,29.400,29.900,30.000,29.250,553,-2.16
2012-03-05,30.050,30.600,30.600,29.900,382,-1.31
2012-03-02,30.450,30.350,30.450,29.700,793,0.83
2012-02-29,30.200,30.350,30.750,30.100,929,1.17
2012-02-28,29.850,29.800,30.150,29.500,2062,6.80
2012-02-27,27.950,28.800,28.850,27.800,472,-3.12
2012-02-24,28.850,28.400,28.950,27.750,796,0.00
2012-02-23,28.850,28.850,29.200,28.700,518,-0.52
2012-02-22,29.000,28.300,29.000,28.150,468,2.47
2012-02-21,28.300,28.200,29.000,28.100,571,0.00
2012-02-20,28.300,29.050,29.100,28.200,573,-1.91
2012-02-17,28.850,29.250,29.550,28.700,840,0.52
2012-02-16,28.700,28.800,29.400,28.600,985,-1.03
2012-02-15,29.000,29.150,29.450,28.600,2061,5.26
2012-02-14,27.550,26.850,27.550,26.650,657,2.61
2012-02-13,26.850,27.300,27.400,26.700,491,-0.56
2012-02-10,27.000,27.000,27.300,26.750,567,-0.18
2012-02-09,27.050,26.450,27.150,26.300,767,2.08
2012-02-08,26.500,25.700,26.600,25.250,871,4.33
2012-02-07,25.400,26.000,26.250,25.200,937,-2.68
2012-02-06,26.100,26.550,26.550,25.900,705,-0.76
2012-02-03,26.300,26.700,27.200,26.200,1126,-3.66
2012-02-02,27.300,27.750,27.750,26.100,1525,0.37
2012-02-01,27.200,26.850,27.200,26.600,556,1.30
2012-01-31,26.850,26.350,27.100,26.200,601,2.29
2012-01-30,26.250,25.900,26.750,25.850,796,0.96
2012-01-27,26.000,26.850,27.000,25.900,1201,-3.88
2012-01-26,27.050,27.450,27.450,26.650,897,-1.46
2012-01-25,27.450,27.000,28.000,26.900,868,1.86
2012-01-20,26.950,26.600,27.150,26.200,868,2.47
2012-01-19,26.300,25.800,26.500,25.600,895,4.16
2012-01-18,25.250,25.500,25.800,25.050,468,-1.17
2012-01-17,25.550,25.650,25.800,25.200,596,0.59
2012-01-16,25.400,25.050,25.600,24.900,632,0.99
2012-01-13,25.150,24.350,25.150,24.300,795,4.14
2012-01-12,24.150,24.200,24.350,23.850,355,-0.41
2012-01-11,24.250,24.400,24.700,24.100,473,-0.41
2012-01-10,24.350,24.050,24.350,23.850,456,2.10
2012-01-09,23.850,24.550,24.600,23.800,501,-2.25
2012-01-06,24.400,24.450,24.550,24.050,744,1.67
2012-01-05,24.000,23.900,24.550,23.700,593,0.63
2012-01-04,23.850,23.850,24.350,23.650,959,0.85
2012-01-03,23.650,23.700,23.850,23.350,718,0.85
2012-01-02,23.450,22.700,23.500,22.600,1209,6.83
2011-12-29,21.950,21.000,22.000,20.950,499,3.78
2011-12-28,21.150,21.000,21.300,20.950,266,0.24
2011-12-27,21.100,21.650,21.850,21.100,389,-2.31
2011-12-26,21.600,21.900,21.900,21.450,226,-0.46
2011-12-23,21.700,21.850,22.100,21.650,613,2.60
2011-12-22,21.150,21.100,21.350,20.800,510,-0.94
2011-12-21,21.350,21.400,21.500,21.200,545,2.89
2011-12-20,20.750,21.000,21.250,20.450,534,-0.48
2011-12-19,20.850,21.800,21.950,19.750,928,-5.87
2011-12-16,22.150,23.000,23.000,21.900,661,-2.64
2011-12-15,22.750,22.600,23.150,22.400,680,-0.44
2011-12-14,22.850,22.800,23.100,22.550,640,0.88
2011-12-13,22.650,22.000,23.000,21.650,926,1.80
2011-12-12,22.250,21.800,22.400,21.650,628,3.97
2011-12-09,21.400,21.700,21.700,21.300,691,-2.95
2011-12-08,22.050,22.400,22.400,21.800,649,-1.56
2011-12-07,22.400,22.850,22.950,22.200,848,-1.54
2011-12-06,22.750,23.100,23.150,22.700,357,-2.15
2011-12-05,23.250,23.200,23.350,22.750,473,0.65
2011-12-02,23.100,23.300,23.600,22.850,625,-1.49
2011-12-01,23.450,23.950,24.050,23.350,908,2.18
2011-11-30,22.950,23.200,23.400,22.900,519,-1.92
2011-11-29,23.400,23.300,23.550,22.950,1022,0.43
2011-11-28,23.300,22.400,23.300,22.200,976,7.13
2011-11-25,21.750,22.000,22.300,21.550,440,-1.81
2011-11-24,22.150,21.700,22.400,21.200,620,1.37
2011-11-23,21.850,23.150,23.200,21.800,994,-6.02
2011-11-22,23.250,22.650,23.350,22.600,592,1.53
2011-11-21,22.900,23.050,23.150,22.600,532,-1.72
2011-11-18,23.300,22.800,23.400,22.700,734,0.43
2011-11-17,23.200,23.400,23.600,22.700,1349,3.80
2011-11-16,22.350,22.250,22.950,22.100,979,1.36
2011-11-15,22.050,22.200,22.700,22.000,699,-1.12
2011-11-14,22.300,22.100,22.900,22.000,1068,3.48
2011-11-11,21.550,22.350,22.600,21.550,1417,0.23
2011-11-10,21.500,21.200,22.550,20.650,2304,-2.49
2011-11-09,22.050,22.400,23.050,21.800,2264,-4.13
2011-11-08,23.000,24.050,24.100,23.000,1194,-4.56
2011-11-07,24.100,24.900,24.950,23.900,799,-3.02
2011-11-04,24.850,24.000,24.850,23.900,959,6.65
2011-11-03,23.300,24.100,24.100,23.250,562,-2.92
2011-11-02,24.000,23.400,24.200,23.200,792,0.42
2011-11-01,23.900,22.500,24.150,22.500,1047,4.60
2011-10-31,22.850,22.950,23.550,22.800,533,-0.22
2011-10-28,22.900,24.200,24.450,22.850,1116,-3.78
2011-10-27,23.800,23.800,24.300,23.400,898,-1.45
2011-10-26,24.150,23.400,24.150,23.300,569,2.11
2011-10-25,23.650,24.050,24.200,23.600,559,-1.05
2011-10-24,23.900,23.250,24.150,22.850,1238,3.02
2011-10-21,23.200,21.600,23.200,21.250,1788,10.21
2011-10-20,21.050,21.550,22.550,21.050,1018,-3.22
2011-10-19,21.750,22.000,22.100,21.200,713,-0.23
2011-10-18,21.800,21.500,21.850,21.300,432,-0.68
2011-10-17,21.950,22.350,22.400,21.900,512,0.00
2011-10-14,21.950,21.800,22.100,21.650,455,0.46
2011-10-13,21.850,22.700,22.850,21.750,947,-3.10
2011-10-12,22.550,22.150,22.550,22.050,572,1.35
2011-10-11,22.250,22.650,22.700,22.200,815,1.37
2011-10-10,21.950,21.550,22.100,21.550,695,2.09
2011-10-07,21.500,22.050,22.100,21.350,907,1.42
2011-10-06,21.200,20.850,22.000,20.750,1400,6.00
2011-10-05,20.000,21.050,21.400,20.000,1111,-3.38
2011-10-04,20.700,20.000,20.700,19.850,1073,-3.04
2011-09-30,21.350,21.500,21.900,21.050,935,-2.29
2011-09-29,21.850,20.450,21.850,20.350,946,6.33
2011-09-28,20.550,21.450,21.500,20.550,876,-3.29
2011-09-27,21.250,20.900,21.250,20.650,948,6.52
2011-09-26,19.950,20.950,21.050,19.750,1431,-1.48
2011-09-23,20.250,20.750,21.350,20.200,1307,-6.03
2011-09-22,21.550,21.000,21.750,20.950,954,-0.23
2011-09-21,21.600,21.850,22.300,21.550,987,-0.23
2011-09-20,21.650,20.500,21.850,20.200,1468,3.10
2011-09-19,21.000,21.500,22.150,20.850,1183,-4.11
2011-09-16,21.900,21.250,22.000,20.850,2026,3.79
2011-09-15,21.100,21.150,21.400,20.500,2022,6.30
2011-09-14,19.850,20.550,21.150,19.850,1879,-0.25
2011-09-09,19.900,19.800,21.300,19.600,2913,3.11
2011-09-08,19.300,19.900,19.900,18.800,1703,-1.03
2011-09-07,19.500,17.600,19.550,17.500,1566,14.71
2011-09-06,17.000,16.950,17.500,16.550,1129,-3.13
2011-09-05,17.550,18.550,18.600,17.550,944,-8.12
2011-09-02,19.100,19.200,19.650,18.900,798,-0.52
2011-09-01,19.200,19.300,20.100,19.150,1673,0.52
2011-08-31,19.100,18.800,19.150,18.150,1340,0.53
2011-08-30,19.000,19.900,20.250,19.000,1647,-2.31
2011-08-29,19.450,18.550,19.600,18.350,1748,8.36
2011-08-26,17.950,17.050,17.950,16.950,1446,3.76
2011-08-25,17.300,16.900,17.700,16.700,2002,6.46
2011-08-24,16.250,17.200,17.550,15.900,2132,-4.69
2011-08-23,17.050,16.200,17.050,16.000,2140,8.25
