#Open,High,Low,Close,Adj Close,Volume
4720,4770,4540,436029,4560
4570,4690,4505,292173,4525
4520,4575,4480,187050,4480
4470,4550,4465,189505,4485
4535,4800,4490,449886,4640
4680,4690,4575,269663,4630
4635,4635,4380,446812,4400
4400,4410,4145,423297,4260
4310,4320,4225,107469,4290
4245,4350,4225,160136,4285
4305,4480,4265,293309,4440
4470,4470,4400,136705,4470
4470,4580,4460,215750,4535
4535,4545,4395,203961,4425
4425,4580,4415,175913,4460
4530,4530,4270,262734,4385
4300,4435,4300,141961,4430
4440,4630,4430,275624,4540
4540,4585,4420,234450,4430
4425,4470,4375,122652,4385
4370,4470,4360,106228,4390
4400,4530,4390,322318,4500
4505,4550,4445,138062,4475
4480,4540,4360,194449,4370
4385,4415,4145,605697,4170
4170,4190,4000,329752,4045
4010,4045,3825,452179,3860
3865,3980,3865,144478,3910
3895,3965,3890,197479,3910
3905,4150,3895,469138,4090
4100,4185,3960,281257,3985
3980,4045,3940,168025,3965
3975,4045,3960,105082,3960
3970,4420,3970,1144583,4325
4340,4565,4255,1246561,4500
4525,5130,4505,3924917,4985
5010,5070,4785,1273051,4860
4900,5100,4805,1660926,4820
4870,5430,4870,4086109,5170
5220,5280,5030,940021,5070
5040,5170,4945,1048592,5090
5170,5340,5100,1598240,5100
5030,5210,5030,642009,5210
5250,5290,5140,722105,5240
5240,5270,5080,723861,5110
5100,5130,4895,1361065,4925
4930,4990,4795,921678,4870
4840,4930,4825,518560,4850
4875,4880,4650,807484,4655
4655,4660,4510,587598,4580
4600,4680,4440,685044,4470
4455,4505,4350,480185,4390
4390,4390,4300,403583,4335
4345,4820,4345,1848259,4645
4640,4640,4470,594100,4525
4590,4730,4565,609012,4655
4615,4765,4570,455433,4720
4745,4755,4650,363144,4695
4720,4755,4650,240031,4665
4705,4980,4690,1063776,4890
4840,5050,4825,939924,4870
4865,4865,4500,1570299,4630
4625,4635,4390,819874,4405
4410,4610,4410,762900,4500
4495,4570,4360,417694,4360
4350,4530,4345,354563,4430
4365,4690,4350,498292,4595
4610,4730,4595,436873,4635
4625,4640,4455,308774,4475
4460,4540,4370,261340,4430
4400,4480,4155,634781,4205
4145,4215,4065,348368,4140
4250,4250,4155,169708,4160
4180,4265,4115,195881,4115
4130,4160,4090,186146,4105
4120,4265,4120,324692,4165
4200,4245,4140,356751,4225
4295,4345,4220,460918,4250
4210,4220,4060,1073441,4060
4060,4080,3940,361681,4000
3980,4050,3980,211992,4000
3975,4040,3695,716596,3770
3740,3880,3740,258457,3880
3880,3925,3760,300718,3830
3875,3905,3825,167995,3845
3845,3920,3820,171362,3865
3870,3890,3680,434845,3685
3690,3760,3690,178083,3725
3725,3725,3455,1187680,3455
3460,3520,3400,384286,3445
3440,3545,3405,275837,3515
3475,3625,3475,385188,3535
3530,3570,3450,224008,3515
3485,3570,3400,223068,3525
3525,3770,3525,557571,3605
3640,3675,3570,213757,3655
3680,3750,3625,327972,3720
3755,3795,3645,290580,3720
3720,3720,3585,237094,3610
3560,3615,3500,224627,3530
3515,3700,3505,276996,3685
3700,3715,3605,146666,3615
3545,3600,3530,166050,3550
3570,3595,3295,473583,3305
3275,3330,3190,333010,3190
3200,3245,2990,663189,2995
2950,3035,2945,398404,3035
3025,3065,2895,445450,2895
2885,2945,2825,320972,2835
2790,2950,2785,342687,2900
2830,2890,2735,301980,2745
2745,2840,2620,395437,2770
2710,2960,2710,418682,2885
2910,2965,2840,235807,2840
2810,2840,2750,166684,2815
2815,2900,2780,148456,2830
2925,2935,2870,208656,2900
2940,2940,2800,321753,2810
2895,2900,2815,173307,2815
2815,2880,2800,211074,2845
2860,2890,2735,369361,2770
2765,2930,2765,479234,2880
2880,2890,2810,179726,2830
2850,3000,2845,600248,2955
2950,2985,2885,251932,2915
2920,2950,2750,422548,2815
2820,2820,2630,558857,2650
2645,2685,2450,604272,2455
2420,2520,2420,194980,2470
2470,2575,2470,216139,2515
2515,2625,2515,296137,2600
2640,2740,2615,341555,2665
2685,2720,2650,232616,2650
2690,3045,2660,972494,3045
3155,3290,3115,1561411,3140
3220,3220,2990,799721,3000
3020,3400,2980,2717721,3260
3260,3305,3145,1141298,3205
3170,3390,3160,1499324,3345
3345,3370,3205,581757,3250
3290,3450,3250,1789292,3305
3390,3710,3360,2585715,3545
3560,3640,3470,1192247,3485
3490,3540,3380,585715,3410
3410,3415,3190,947860,3230
3205,3230,3080,681300,3165
3165,3165,2920,794360,2925
2950,3150,2950,831796,3065
3075,3115,3000,335812,3020
3020,3165,3005,498524,3080
3105,3130,3040,305057,3130
3130,3265,3090,584355,3205
3155,3220,3125,302987,3130
3135,3180,3005,352127,3120
3070,3090,2970,446643,2980
3000,3050,2775,634448,2775
2720,2840,2705,584221,2740
2725,2820,2615,753443,2615
2660,2770,2640,541730,2770
2830,2900,2655,602485,2735
2800,2815,2710,304011,2815
2870,2870,2765,262399,2805
2835,2885,2750,256811,2860
2865,2915,2820,179529,2910
2915,2915,2815,220016,2820
2805,2875,2750,197059,2870
2850,2900,2800,211934,2840
2850,2865,2780,169740,2780
2800,2815,2680,423059,2685
2640,2725,2620,295290,2675
2650,2760,2650,214193,2715
2735,2800,2710,256471,2720
2750,2815,2705,348897,2785
2785,2865,2750,347690,2835
2810,2850,2750,183868,2765
2770,2805,2740,171201,2760
2760,3170,2710,1993006,3170
3305,3560,3290,5105861,3435
3485,3945,3365,4153345,3910
4010,4060,3700,3324925,3875
3840,4175,3775,3346470,3945
3905,4025,3605,1549586,3740
3800,3995,3580,1998209,3710
3740,3775,3540,1086428,3595
3650,4120,3350,5521608,3350
3300,3525,3285,2326185,3465
3455,3480,3335,839223,3445
3460,3635,3395,1312478,3405
3505,3795,3470,2001158,3610
3695,3790,3560,864565,3615
3725,3775,3620,1016372,3620
3620,3670,3555,615952,3620
3705,3705,3580,543746,3580
3635,3840,3585,1225479,3710
3710,3785,3605,621489,3660
3665,3790,3610,801472,3790
3805,3830,3660,661649,3675
3675,3765,3620,601947,3625
3670,3705,3450,915842,3460
3515,3560,3480,319300,3510
3560,3565,3460,434407,3530
3565,3595,3485,359940,3565
3620,4050,3595,3080843,3990
4000,4125,3900,1949452,4050
4125,4155,3980,1071111,3990
4100,4420,4005,2499881,4295
4300,4370,4185,903570,4300
4315,4360,4150,697276,4165
4115,4235,4055,667407,4140
4245,4290,4120,589924,4120
4120,4320,4110,659987,4295
4320,4325,4000,916482,4050
4030,4055,3955,429529,3965
3965,4090,3945,453798,3990
3990,4065,3970,337887,3990
4060,4065,3800,739207,3820
3820,3940,3790,425519,3885
3885,3920,3815,392911,3860
4000,4305,3945,2303157,4105
4095,4095,3875,1177407,3890
3955,4085,3880,628488,3935
3990,4185,3940,743629,4185
4175,4175,4050,673194,4065
4030,4055,3965,477252,4050
4200,4230,4050,599771,4100
4060,4060,3970,386287,4005
4005,4070,3870,581983,3985
3960,3965,3870,400553,3890
3965,4025,3890,355389,3965
4000,4000,3895,364458,3990
4015,4130,3960,636770,4130
4200,4230,4080,716042,4095
4100,4550,4100,3116899,4480
4500,4530,4390,1116750,4455
4520,4615,4385,1177314,4420
4485,4700,4410,1560441,4695
4770,4900,4400,1896842,4550
4645,4650,4485,605508,4555
4630,4795,4335,1780244,4400
4410,4430,4255,692311,4365
4280,4455,4275,515196,4420
4500,4570,4405,656975,4530
4590,4740,4280,1481673,4630
4630,4630,4450,568348,4490
4490,4525,4355,448955,4375
4350,4505,4350,323470,4480
4445,4525,4400,306392,4490
4530,4530,4300,490288,4355
4355,4360,4170,390453,4280
4250,4355,4190,215809,4285
4290,4310,4195,251123,4250
4215,4270,4075,274883,4200
4205,4320,4120,213161,4245
4265,4355,4240,210170,4280
4285,4325,4190,320579,4310
4330,4370,4235,349848,4250
4245,4320,4185,237047,4200
4200,4250,3950,650193,3950
3950,3950,3690,965726,3700
3560,3775,3445,1042885,3750
3705,3745,3570,580481,3580
3590,3670,3510,386093,3600
3605,3835,3605,514418,3710
3745,3745,3570,402971,3585
3530,3540,3460,337593,3460
3430,3525,3305,616018,3340
3400,3465,3330,432318,3330
3330,3470,3255,341058,3410
3410,3410,3270,316268,3270
3265,3415,3220,431383,3270
3220,3300,3155,365726,3175
3135,3215,3100,225745,3175
3130,3325,3130,428722,3210
3245,3320,2995,719323,3040
3050,3125,2995,618673,3040
3060,3125,2850,1029782,2990
2970,3010,2875,576567,2905
2900,3000,2795,433393,2810
2735,3000,2735,540305,2885
2860,2990,2850,266604,2955
2995,3085,2910,566673,2950
2955,3065,2930,259241,3050
3080,3080,2970,298298,3010
3025,3025,2960,237515,3000
3015,3050,2975,166516,3045
3005,3125,3005,182266,3120
3095,3285,3095,473138,3165
3025,3155,2980,319890,2980
2930,3035,2930,188144,3000
3025,3220,3025,372579,3155
3165,3210,3090,255446,3170
3170,3190,3050,248664,3065
3030,3075,2925,321895,2945
2955,3020,2895,320878,2920
2990,2990,2915,154379,2930
2910,2970,2850,211510,2920
2910,3020,2910,177275,2950
2970,3145,2970,292971,3120
3125,3185,3080,167100,3110
3160,3230,3125,477649,3150
3150,3300,3120,337329,3280
3370,3370,3180,382125,3180
3185,3225,3080,188814,3170
3135,3270,3135,196611,3200
3240,3245,3140,157891,3195
3195,3195,3085,201669,3100
3100,3135,3015,177408,3025
3010,3060,2945,161337,2965
2775,3000,2775,320706,3000
3045,3045,2965,110674,2965
2950,2995,2870,151510,2880
2890,2950,2880,91935,2900
2910,2950,2880,76109,2920
2910,2990,2885,112405,2990
3000,3035,2970,106669,3000
3000,3050,2970,101632,2985
2975,3000,2945,85031,2970
2910,2960,2880,114405,2880
2910,2970,2855,120351,2900
2900,2925,2695,288692,2750
2720,2850,2720,130389,2845
2845,2845,2845,0,2845
2820,2900,2790,117534,2790
2775,2810,2655,300332,2665
2650,2690,2485,340819,2485
2420,2520,2420,266666,2440
2230,2385,2230,278545,2270
2210,2345,2190,419615,2250
2250,2435,2250,245425,2385
2400,2520,2385,176979,2495
2520,2570,2490,147353,2490
2585,2955,2585,652042,2720
2720,2750,2650,164628,2680
2825,2825,2650,139620,2650
2600,2640,2535,108764,2580
2670,2725,2580,84977,2620
2620,2650,2525,112742,2535
2535,2600,2500,105108,2505
2490,2530,2400,112796,2405
2470,2525,2430,85565,2510
2510,2590,2465,71877,2570
2575,2700,2540,186348,2645
2645,2690,2585,133964,2625
2645,2660,2565,94633,2650
2675,2800,2655,182828,2750
2890,2950,2760,347834,2760
2760,2835,2725,146704,2760
2760,2805,2705,77797,2750
2790,2795,2735,91202,2780
2780,2805,2700,120025,2770
2745,2780,2705,96483,2745
2775,2775,2700,63514,2730
2730,2770,2660,85278,2715
2720,2785,2710,102972,2755
2770,2830,2725,169587,2820
2815,2975,2815,378186,2915
2995,2995,2905,192134,2920
2930,2930,2870,110363,2925
2935,3000,2900,179405,2920
2945,2970,2920,197431,2930
3000,3000,2870,133082,2920
2920,2930,2850,136251,2910
2870,2950,2870,108161,2890
2910,2920,2890,86825,2910
2950,2950,2865,122789,2900
2895,2915,2870,96502,2900
2875,2955,2875,184515,2910
2910,2945,2770,217367,2805
2820,2880,2800,120679,2815
2790,2860,2790,88588,2815
2815,2815,2770,118233,2780
2780,2815,2765,115029,2800
2805,2900,2795,160562,2830
2840,2865,2770,176012,2815
2820,2820,2755,131751,2770
2760,3550,2760,1168390,3170
3195,3435,2990,2428923,3275
3275,3430,3200,686600,3285
3250,3355,3160,476219,3290
3350,3600,3025,1906181,3050
3000,3060,2870,699478,2900
2920,3150,2880,646082,2965
3205,3405,2985,1783936,3000
3000,3050,2810,729745,2870
2785,2825,2590,603567,2640
2690,2700,2550,500494,2625
2650,2660,2615,186402,2645
2690,2735,2670,277404,2710
2670,2760,2670,149221,2760
2790,2845,2770,252222,2845
2850,2945,2845,271189,2915
2920,2940,2850,264057,2890
2870,2945,2870,127698,2910
2910,2925,2875,135752,2885
2860,2860,2800,163103,2815
2800,2860,2800,104234,2835
2825,2850,2785,109850,2835
2805,2840,2790,79078,2810
2815,2815,2740,85798,2770
2770,2810,2665,153702,2685
2685,2750,2670,184260,2690
2660,2775,2660,116057,2720
2710,2765,2680,96734,2700
2700,2740,2685,98078,2685
2685,2700,2550,155445,2585
2555,2620,2535,74004,2570
2645,2645,2560,137127,2635
2625,2730,2600,102809,2705
2700,2730,2675,90678,2720
2660,2735,2660,81776,2725
2710,2735,2645,41546,2725
2705,2725,2640,99285,2640
2670,2700,2630,90071,2640
2620,2695,2590,66666,2605
2620,2650,2560,117325,2600
2615,2620,2545,152822,2610
2610,2610,2550,145419,2580
2580,2610,2500,117979,2595
2580,2655,2580,118560,2645
2645,2690,2575,154559,2605
2575,2575,2485,197618,2505
2505,2505,2390,187422,2410
2410,2435,2350,164141,2370
2380,2480,2380,81412,2435
2400,2415,2350,126445,2390
2445,2445,2365,77379,2380
2325,2370,2320,54007,2345
2345,2355,2300,87643,2340
2325,2340,2210,158102,2210
2200,2300,2180,187917,2210
2250,2585,2245,619007,2455
2460,2520,2420,206264,2445
2440,2465,2400,83716,2445
2450,2530,2430,115413,2445
2425,2540,2425,140581,2520
2545,2550,2505,127765,2510
2505,2555,2505,81830,2535
2535,2535,2490,85070,2510
2485,2560,2485,95132,2515
2555,2660,2515,210381,2650
2650,2690,2630,104512,2675
2580,2595,2480,136967,2490
2470,2500,2320,133126,2400
2430,2460,2360,118616,2425
2435,2555,2435,98391,2540
2530,2625,2510,114868,2580
2620,2650,2585,92147,2650
2650,2740,2605,222604,2720
2700,2770,2695,145771,2725
2730,2765,2705,131473,2735
2735,2810,2700,188000,2770
2740,2800,2675,206373,2720
2745,2770,2670,82372,2680
2680,2880,2680,334169,2845
2870,2975,2840,460434,2955
2980,2980,2885,286009,2935
2920,2950,2880,197825,2940
2985,3030,2960,348717,3000
3035,3035,2915,180288,2970
2950,3025,2910,151975,2995
2995,3010,2950,171921,2995
2990,3015,2945,205458,3005
3030,3325,3015,1094853,3145
3140,3140,2980,426965,2980
2950,3025,2900,269928,2900
2935,3060,2925,308153,2970
2990,3030,2975,203768,3000
3020,3085,3000,219603,3040
3025,3055,2975,156251,2990
2990,3010,2965,118782,2985
2985,3040,2910,211705,2920
2915,2935,2825,210271,2825
2825,2915,2800,239595,2880
2900,2995,2865,238653,2980
3015,3095,2995,405718,3035
3050,3070,3010,215744,3020
3050,3065,3000,112922,3010
2990,3030,2980,110445,2990
3000,3015,2930,163215,2985
2980,3125,2980,221799,3085
3085,3110,3070,313910,3090
3110,3340,3030,1972305,3040
3050,3295,2990,1013365,3260
3270,3605,3270,2595080,3575
3700,3990,3610,2428917,3945
3945,4055,3750,1135519,4000
3920,4090,3835,889564,4090
4100,4180,3960,701177,4070
4080,4200,3970,828123,4110
4185,4890,4110,3219759,4670
4670,4845,4560,1297897,4675
4660,4710,4410,932713,4485
4485,4490,4145,1298548,4380
4250,4360,4155,651419,4155
4160,4390,4160,490026,4255
4260,4280,4120,328366,4210
4240,4350,4120,561682,4170
4220,4320,4160,346568,4235
4205,4205,4030,414039,4090
4090,4140,3850,486904,3900
3905,4120,3905,506106,4115
4220,4220,4100,246034,4115
4120,4220,4030,241514,4140
4120,4220,4100,290390,4195
4075,4155,3995,293582,4080
4055,4210,3920,471281,4200
4200,4340,4170,523557,4210
4120,4415,4120,597408,4235
4205,4450,4205,545253,4410
4430,4560,4325,404625,4335
4335,4340,4050,545307,4120
4140,4235,4020,324660,4070
4040,4185,4035,172393,4120
4120,4180,4070,142907,4090
4100,4145,3990,204281,4015
4015,4125,4015,115617,4050
4050,4140,4020,174193,4020
4060,4080,3860,375242,3935
3950,4010,3915,222357,3980
4000,4085,3900,233677,3950
3950,4025,3930,202373,3975
3930,3990,3815,316166,3855
3890,3890,3745,350440,3810
3800,3800,3650,227669,3670
3670,3740,3575,189918,3595
3580,3775,3580,160035,3660
3660,3730,3495,181809,3515
3585,3790,3480,202993,3655
3670,3780,3670,116216,3745
3790,3790,3650,82768,3700
3700,3735,3660,70095,3680
3700,3700,3545,142929,3605
3620,3700,3300,444503,3370
3210,3400,3210,199041,3365
3365,3600,3350,202240,3520
3580,3645,3545,110972,3640
3690,3690,3565,61971,3580
3580,3690,3580,80335,3665
3670,3915,3630,256737,3905
3900,3985,3850,179671,3920
3880,3910,3825,184257,3860
3930,4030,3880,191563,3970
3905,3955,3840,145960,3885
3890,3940,3840,115463,3850
3855,3900,3790,129930,3825
3850,3890,3800,124654,3820
3830,3880,3775,116753,3830
3860,4150,3800,604475,4070
4125,4245,4075,524637,4140
4150,4190,4005,214016,4050
4050,4150,3990,172712,3990
3980,4065,3970,134066,3995
3995,4020,3895,167744,3930
3930,4005,3900,119894,3975
3975,4195,3965,265071,4145
4170,4170,4050,152343,4050
4035,4180,4030,214350,4125
4115,4180,4100,157651,4115
4180,4470,4135,2684587,4275
4315,4470,4265,1718706,4460
4445,4900,4355,2571552,4830
4830,5180,4830,3138431,5160
5200,5560,5080,3364814,5100
5180,5470,5020,2554783,5090
5100,5260,4745,2545918,5120
5130,5190,4900,914378,5040
5000,5170,4880,1039916,5040
5100,5740,5100,4983149,5700
5790,5790,5360,2371582,5360
5370,5610,5200,1782717,5510
5510,5600,5410,762986,5540
5700,6680,5690,9668463,6200
6390,6600,6210,3274609,6460
6500,6500,5660,5890005,5840
5890,5890,5370,6055604,5510
5420,5850,5320,5499136,5620
5550,5680,5440,1253965,5560
5490,5550,4950,3162843,5000
5010,5230,4940,1957181,5090
5060,5330,4960,2105395,5270
5290,5450,5180,894980,5270
5290,5300,5080,752072,5300
5280,5390,5160,665599,5240
5200,5280,5020,862925,5080
5070,5230,5060,785651,5100
5100,5140,4750,1698698,4830
4790,4985,4775,696549,4920
4760,4885,4735,530253,4740
4800,5200,4775,764409,5070
5120,5210,5000,574998,5150
5210,5560,5110,1595455,5440
5500,5550,5370,884463,5420
5490,5490,5270,605105,5280
5260,5490,5260,466007,5390
5310,5610,5310,591442,5500
5460,5560,5300,471292,5430
5450,5620,5390,523830,5420
5450,5550,5380,446005,5480
5400,5530,5360,314257,5370
5440,5480,5280,289205,5420
5390,5450,5250,436850,5320
5230,5380,5230,335495,5250
5310,5310,5170,294059,5180
5160,5400,5050,452387,5400
5450,5480,5280,392779,5380
5380,5500,5300,325878,5350
5350,5400,5250,183619,5250
5250,5330,5170,245963,5280
5300,5800,5280,1915889,5780
5780,5910,5660,1540118,5700
5710,5800,5610,727278,5800
5910,5990,5750,983907,5790
5760,5820,5600,480471,5720
5760,5940,5720,686579,5790
5730,5780,5520,574135,5590
5530,5680,5480,476789,5680
5690,5850,5650,488567,5790
5790,5790,5490,517136,5510
5460,5670,5410,440553,5520
5500,5740,5480,512550,5720
5680,5680,5450,536281,5480
5500,5650,5300,612566,5300
5210,5370,5190,369000,5300
5300,5530,5300,255322,5530
5610,5620,5370,292843,5400
5400,5460,4860,1079322,5100
5250,5520,5200,641634,5360
5380,5650,5300,891460,5570
5560,5670,5510,409853,5570
5570,5630,5440,270015,5480
5590,5900,5500,1164255,5820
5870,5920,5660,804369,5750
5700,5750,5450,691975,5460
5400,5540,5300,341307,5430
5480,5530,5380,287623,5390
5400,5580,5360,437043,5420
5450,5470,5120,587361,5160
5150,5310,5110,285816,5230
5230,5250,5120,163918,5150
5170,5340,5120,219779,5200
5160,5230,5050,243161,5060
5260,5260,5070,188281,5190
5230,5230,5080,146337,5110
5120,5140,5010,226232,5060
5120,5310,5080,276840,5300
5300,5300,5120,207403,5200
5240,5300,5160,133577,5220
5180,5290,5160,168501,5250
5330,5740,5300,1600532,5700
5820,5840,5620,825588,5720
5750,5770,5550,466092,5590
5570,6030,5560,1753428,5980
6050,6200,5910,1070584,6140
6140,6450,6090,1272877,6150
6240,6410,6100,889363,6340
6300,6360,6200,548562,6340
6310,6400,6140,667597,6340
6300,6530,6300,680617,6410
6470,6480,6330,263491,6380
6340,6440,5980,988581,6120
6230,6550,6120,1043813,6500
6450,6830,6450,1070259,6800
6900,7190,6790,1061779,7130
7120,7160,6930,830929,7150
7050,7380,7010,670145,7240
7170,7620,7170,1272402,7570
7540,7570,7310,747833,7440
7360,7660,7140,619382,7480
7450,7580,7320,446752,7390
7350,7570,7350,459454,7430
7450,8180,7400,1819744,7900
7950,8040,7750,741790,8000
8000,8100,7860,534822,8000
7950,8580,7950,1453083,8410
8460,8710,8240,1164658,8610
8640,9000,8460,851420,8910
8900,9300,8810,1224360,9130
9200,9400,7950,3670309,8010
7800,8770,7600,3989898,8580
8580,8750,8200,919264,8350
8450,8640,8350,506298,8470
8470,8660,8100,771857,8250
8250,8390,8050,462419,8280
8250,8250,7960,660486,8030
8060,8480,8040,845553,8450
8550,8570,8100,696908,8140
8210,8210,7600,1208741,7940
7940,8190,7700,431268,8170
8190,8350,8070,373046,8100
8150,8230,8020,296301,8070
8100,8240,8020,295001,8150
8180,8180,7980,319085,8030
7990,8130,7860,418500,8030
8050,8060,7850,318550,7870
7670,8050,7670,300085,7840
7920,8730,7890,1449665,8470
8510,8720,8310,754350,8550
8530,8690,8400,476930,8490
8490,8500,8160,457688,8350
8380,8390,8090,318282,8100
8180,8340,8110,255431,8110
8140,8280,8110,287719,8250
8200,8730,8190,857180,8590
8600,8640,8270,545811,8580
8430,8700,8400,396106,8570
8460,8870,8460,918577,8850
8930,8940,8100,1765436,8270
8200,8320,7760,1619575,7930
7810,7980,7590,880747,7980
8090,8090,7690,811517,7860
7750,8000,7750,429203,7860
7880,7950,7780,227161,7860
7910,8430,7910,767779,8410
8470,8470,8210,388276,8390
8480,8480,8200,342131,8450
8560,8560,8360,284582,8410
8290,8650,8290,475083,8450
8540,8980,8440,1201710,8700
8750,9080,8300,1679916,8800
8680,8830,8420,547153,8500
8450,8750,8440,299291,8710
8790,8790,8540,334614,8650
8650,8690,8470,285700,8470
8480,8580,8370,349223,8500
8410,8530,8350,306420,8400
8380,8390,7910,839874,7980
8080,8110,7600,942073,7850
7800,7860,7560,615511,7840
7900,8120,7840,364098,8060
8070,8070,7700,364553,7950
8280,8360,7980,637397,8090
8180,8180,7870,256589,8020
8020,8020,7910,212053,7990
7990,8200,7960,326745,8030
8040,8150,8000,194446,8060
8070,8130,7860,529988,7950
7950,7980,7800,304909,7910
7910,8030,7850,213836,7920
7920,7960,7840,195897,7860
7810,7940,7800,140742,7860
7900,8040,7750,469424,7980
8040,8070,7800,389577,7830
7810,7880,7600,518174,7630
7680,7830,7560,265623,7640
7610,7800,7610,244392,7700
7700,7780,7630,220408,7650
7640,7640,7380,535544,7410
7480,7500,6970,1469786,6980
7080,7280,6980,762810,7270
7270,7280,6990,520544,7100
7040,7050,6720,944877,6880
6880,6950,6370,1660500,6450
6500,6700,6490,790526,6620
6470,6770,6470,612149,6530
6570,6920,6570,947899,6790
6710,7140,6600,1324146,7130
7110,7170,6980,487108,7090
7050,7050,6860,615495,6990
6920,7110,6920,462994,6960
6970,7060,6760,669271,6770
6850,7290,6750,1836476,7240
7270,7380,7000,905644,7050
7060,7270,6990,763981,7090
7070,7080,6960,370467,6980
7020,7090,6760,884101,6810
6810,6870,6660,344467,6840
6770,6860,6740,404304,6780
6800,6800,6540,797437,6560
6580,6720,6460,580982,6660
6650,6820,6610,378770,6630
6630,6660,6410,881041,6440
6440,6440,6060,1169771,6150
6140,6140,5900,872159,5970
5970,6160,5910,566150,5950
6050,6060,5890,397915,5910
5910,6090,5900,444250,6060
6070,6070,5810,467887,5820
5750,5960,5580,604503,5840
5810,5920,5750,241042,5780
5800,5800,5540,511331,5600
5600,5800,5560,526875,5700
5700,5800,5630,241057,5710
5700,5800,5590,311418,5620
5570,5700,5570,234466,5610
5620,6060,5620,1138203,6030
6020,6030,5660,758346,5740
5730,5730,5610,303987,5650
5630,5760,5600,173487,5720
5720,5730,5610,199832,5670
5700,5710,5450,612818,5460
5490,5780,5490,440139,5660
5730,5830,5650,260208,5670
5690,5970,5670,812724,5950
5970,6230,5890,1016584,5940
6000,6210,5990,546513,6200
6210,6390,6180,607322,6220
6120,6220,5900,750738,6200
6210,6280,6110,270833,6160
6120,6180,6020,276134,6100
6130,6300,6130,311331,6230
6200,6320,6140,292441,6150
6180,6240,6050,205924,6070
6040,6160,6030,188360,6070
6070,6130,5890,289478,5940
5800,6050,5800,213953,6040
6100,6510,6040,1454430,6460
6630,6650,6410,863095,6510
6510,6730,6320,1258324,6650
6630,6770,6530,619239,6700
6760,6830,6630,512893,6740
6730,6730,6410,495241,6480
6460,6530,6300,395128,6320
6320,6400,6100,655834,6160
6000,6150,5940,467038,6000
5950,6300,5950,520145,6300
6300,6520,6270,465934,6340
6360,6600,6310,622794,6600
6600,6750,6500,751573,6710
6670,6750,6570,382101,6690
6740,6950,6560,1115798,6910
6910,7280,6850,1978034,7160
7170,7270,7040,838181,7060
7030,7270,7010,642913,7200
7190,7190,6930,953329,6950
6920,7090,6730,556958,7080
7180,7430,7090,1179539,7400
7510,7520,7190,727499,7360
7360,7380,7130,600169,7160
6890,7140,6850,505961,7030
7080,7130,6850,466141,6860
6850,7030,6850,284382,6910
6950,7100,6860,313508,7000
7080,7080,6450,1335290,6600
6600,6750,6460,542224,6650
6750,6760,6510,453585,6600
6680,7040,6640,1025490,7020
7090,7220,7010,593002,7020
6940,7170,6870,308109,7050
7020,7180,6990,462329,7100
7140,7170,6850,413197,6940
6960,7060,6710,378256,6800
6800,6940,6660,225011,6710
6420,6850,6420,396725,6770
6770,6770,6770,0,6770
6630,6790,6580,158237,6630
6650,6740,6600,122610,6710
6720,6860,6600,167555,6650
6650,6700,6480,272281,6550
6570,6800,6450,230762,6740
6830,6940,6820,350262,6920
6920,7200,6800,1025796,7150
7150,7340,7090,651980,7190
7250,7250,6960,419608,7150
7170,7170,6930,372997,6980
7420,7850,7250,4148666,7800
7920,8170,7760,1933630,8000
8030,8590,8030,2600544,8500
8650,8650,8250,1666363,8450
8530,8640,8380,897000,8570
8600,8840,8120,1906307,8180
8200,8440,8080,761003,8380
8320,8400,8050,818799,8310
8300,8320,8110,605011,8250
8260,8620,8090,1768608,8180
8200,8210,7810,1216779,7890
7950,8080,7830,481009,7920
7900,7910,7630,636131,7790
7790,7830,7560,817113,7630
7700,8020,7640,1161626,7730
7790,7800,7600,458449,7610
7570,7710,7350,626341,7690
7730,7730,7350,771903,7370
7350,7470,7150,1076687,7260
7320,7330,7090,692705,7200
7240,7450,7040,827022,7450
7420,7420,7240,496194,7260
7260,7490,7160,664897,7230
7180,7440,7080,943315,7230
7260,7650,7210,1616343,7570
7670,7860,7480,1625279,7820
7900,7910,7700,578592,7740
7770,7930,7650,580661,7800
7800,8200,7780,1682911,8010
8010,8170,7940,877428,8040
8030,8030,7750,632530,7840
7900,8130,7820,718950,8050
8080,8310,8020,1174880,8100
8150,8180,7900,673384,8090
8100,8170,7680,783076,7730
7740,7940,7430,812740,7910
8000,8000,7610,362279,7650
7570,7900,7570,337979,7820
7890,7900,7710,214000,7790
7850,7980,7810,408803,7940
7990,8110,7870,618310,8030
8070,8170,8000,553430,8000
8080,8080,7890,315702,7900
7890,7960,7610,496699,7690
7630,7700,7390,487788,7390
7320,7640,7320,318844,7520
7450,7600,7180,584652,7370
7360,7580,7220,410282,7540
7640,7640,7430,280942,7580
7580,7670,7440,376134,7530
7550,7580,7400,389117,7450
7530,8300,7450,3233154,8300
8450,8490,8210,2020778,8340
8370,8790,8350,4293378,8560
8760,8950,8520,3681710,8570
8630,8810,8420,1269340,8600
8580,8700,8060,2081187,8200
8300,8360,7960,1412425,8330
8260,8300,8030,957837,8100
8100,8650,8040,1586214,8590
8590,8670,8330,1068769,8590
8650,8680,8470,697898,8620
8660,8990,8530,2007297,8820
9000,9230,8210,3250889,8570
8570,9080,8480,2513190,9050
9050,10000,8900,5797090,10000
10100,10900,9850,5304672,10400
